link,Code,Sale_rent,Price,Total_area,Floor,Rooms,Date
https://akcern.am/en/property/6131,Code - 40564,For sale Apartment in Yerevan,"450,000 USD",'Total area 209 m 2','Floor 3','Count of rooms 4',26.06.2021
https://akcern.am/en/property/15198,Code - 10423,For rent Apartment in Yerevan,400 USD,'Total area 37 m 2','Floor 3','Count of rooms 1',26.06.2021
https://akcern.am/en/property/14356,Code - 30429,For rent Apartment in Yerevan,800 USD,'Total area 110 m 2','Floor 2','Count of rooms 3',26.06.2021
https://akcern.am/en/property/14357,Code - 20461,For rent Apartment in Yerevan,300 USD,'Total area 60 m 2','Floor 1','Count of rooms 2',26.06.2021
https://akcern.am/en/property/4741,Code - 10375,For rent Apartment in Yerevan,400 USD,'Total area 40 m 2','Floor 3','Count of rooms 1',26.06.2021
https://akcern.am/en/property/19255,Code - 161015,For sale Apartment in Yerevan,"52,000 USD",'Total area 48 m 2','Floor 11','Count of rooms 1',26.06.2021
https://akcern.am/en/property/19254,Code - 360990,For sale Apartment in Yerevan,"148,000 USD",'Total area 67 m 2','Floor 11','Count of rooms 3',26.06.2021
https://akcern.am/en/property/19249,Code - 261009,For sale Apartment in Yerevan,"75,000 USD",'Total area 62 m 2','Floor 8','Count of rooms 2',26.06.2021
https://akcern.am/en/property/19161,Code - 260917,For sale Apartment in Yerevan,"52,000 USD",'Total area 67 m 2','Floor 5','Count of rooms 2',26.06.2021
https://akcern.am/en/property/18798,Code - 460554,For rent Apartment in Yerevan,"2,000 USD",'Total area 202 m 2','Floor 3','Count of rooms 4',26.06.2021
https://akcern.am/en/property/10773,Code - 459593,For sale Apartment in Yerevan,"100,000 USD",'Total area 98 m 2','Floor 5','Count of rooms 4',26.06.2021
https://akcern.am/en/property/18823,Code - 360581,For sale Apartment in Yerevan,"105,000 USD",'Total area 63 m 2','Floor 13','Count of rooms 3',26.06.2021
https://akcern.am/en/property/19049,Code - 360803,For sale Apartment in Yerevan,"165,000 USD",'Total area 74 m 2','Floor 3','Count of rooms 3',26.06.2021
https://akcern.am/en/property/8597,Code - 40164,For rent Apartment in Yerevan,"1,700 USD",'Total area 127 m 2','Floor 2','Count of rooms 4',25.06.2021
https://akcern.am/en/property/19155,Code - 260909,For sale Apartment in Yerevan,"49,000 USD",'Total area 64 m 2','Floor 15','Count of rooms 2',25.06.2021
https://akcern.am/en/property/19245,Code - 161005,For sale Apartment in Yerevan,"32,000 USD",'Total area 37 m 2','Floor 5','Count of rooms 1',25.06.2021
https://akcern.am/en/property/12341,Code - 260253,For sale Apartment in Yerevan,"75,000 USD",'Total area 72 m 2','Floor 2','Count of rooms 2',25.06.2021
https://akcern.am/en/property/7079,Code - 22607,For sale Apartment in Yerevan,"125,000 USD",'Total area 74 m 2','Floor 2','Count of rooms 2',25.06.2021
https://akcern.am/en/property/890,Code - 31759,For sale Apartment in Yerevan,"115,000 USD",'Total area 96 m 2','Floor 1','Count of rooms 3',25.06.2021
https://akcern.am/en/property/697,Code - 30595,For sale Apartment in Yerevan,"100,000 USD",'Total area 100 m 2','Floor 2','Count of rooms 3',25.06.2021
https://akcern.am/en/property/1175,Code - 21987,For sale Apartment in Sevan,"17,000 USD",'Total area 52 m 2','Floor 4','Count of rooms 2',25.06.2021
https://akcern.am/en/property/1191,Code - 21996,For sale Apartment in Yerevan,"70,000 USD",'Total area 95 m 2','Floor 5','Count of rooms 2',25.06.2021
https://akcern.am/en/property/1821,Code - 22170,For sale Apartment in Yerevan,"175,000 USD",'Total area 83 m 2','Floor 5','Count of rooms 2',25.06.2021
https://akcern.am/en/property/4338,Code - 40637,For sale Apartment in Yerevan,"75,000 USD",'Total area 118 m 2','Floor 13','Count of rooms 4',25.06.2021
https://akcern.am/en/property/4733,Code - 40649,For sale Apartment in Yerevan,"70,000 USD",'Total area 118 m 2','Floor 1','Count of rooms 4',25.06.2021
https://akcern.am/en/property/19241,Code - 361001,For rent Apartment in Yerevan,750 USD,'Total area 82 m 2','Floor 8','Count of rooms 3',25.06.2021
https://akcern.am/en/property/9961,Code - 359040,For sale Apartment in Yerevan,"90,000 USD",'Total area 100 m 2','Floor 4','Count of rooms 3',25.06.2021
https://akcern.am/en/property/9960,Code - 359039,For sale Apartment in Yerevan,"90,000 USD",'Total area 100 m 2','Floor 3','Count of rooms 3',25.06.2021
https://akcern.am/en/property/9959,Code - 359038,For sale Apartment in Yerevan,"90,000 USD",'Total area 100 m 2','Floor 2','Count of rooms 3',25.06.2021
https://akcern.am/en/property/9958,Code - 359037,For sale Apartment in Yerevan,"90,000 USD",'Total area 100 m 2','Floor 5','Count of rooms 3',25.06.2021
https://akcern.am/en/property/9957,Code - 359036,For sale Apartment in Yerevan,"90,000 USD",'Total area 100 m 2','Floor 3','Count of rooms 3',25.06.2021
https://akcern.am/en/property/9956,Code - 359035,For sale Apartment in Yerevan,"90,000 USD",'Total area 100 m 2','Floor 2','Count of rooms 3',25.06.2021
https://akcern.am/en/property/19240,Code - 161000,For sale Apartment in Yerevan,"52,000 USD",'Total area 38 m 2','Floor 2','Count of rooms 1',25.06.2021
https://akcern.am/en/property/19239,Code - 360999,For sale Apartment in Yerevan,"60,000 USD",'Total area 76 m 2','Floor 2','Count of rooms 3',25.06.2021
https://akcern.am/en/property/19237,Code - 460996,For sale Apartment in Yerevan,"80,000 USD",'Total area 85 m 2','Floor 5','Count of rooms 4',25.06.2021
https://akcern.am/en/property/19238,Code - 260997,For sale Apartment in Yerevan,"67,000 USD",'Total area 70 m 2','Floor 2','Count of rooms 2',25.06.2021
https://akcern.am/en/property/19218,Code - 260974,For sale Apartment in Yerevan,"44,000 USD",'Total area 57 m 2','Floor 2','Count of rooms 2',25.06.2021
https://akcern.am/en/property/11652,Code - 460000,For sale Apartment in Yerevan,"87,000 USD",'Total area 95 m 2','Floor 14','Count of rooms 4',25.06.2021
https://akcern.am/en/property/19220,Code - 860977,For sale Apartment in Yerevan,"76,000 USD",'Total area 109 m 2','Floor 3','Count of rooms 3',24.06.2021
https://akcern.am/en/property/19219,Code - 260976,For sale Apartment in Yerevan,"125,000 USD",'Total area 70 m 2','Floor 5','Count of rooms 2',24.06.2021
https://akcern.am/en/property/6823,Code - 32889,For sale Apartment in Yerevan,"130,000 USD",'Total area 83 m 2','Floor 1','Count of rooms 3',24.06.2021
https://akcern.am/en/property/6747,Code - 32888,For sale Apartment in Yerevan,"82,000 USD",'Total area 76 m 2','Floor 6','Count of rooms 3',24.06.2021
https://akcern.am/en/property/6436,Code - 32875,For sale Apartment in Yerevan,"65,000 USD",'Total area 100 m 2','Floor 4','Count of rooms 3',24.06.2021
https://akcern.am/en/property/19233,Code - 260992,For sale Apartment in Yerevan,"72,000 USD",'Total area 69 m 2','Floor 6','Count of rooms 2',24.06.2021
https://akcern.am/en/property/5845,Code - 32850,For sale Apartment in Yerevan,"165,000 USD",'Total area 92 m 2','Floor 1','Count of rooms 3',24.06.2021
https://akcern.am/en/property/12554,Code - 30731,For rent Apartment in Yerevan,"1,200 USD",'Total area 100 m 2','Floor 4','Count of rooms 3',24.06.2021
https://akcern.am/en/property/19221,Code - 260982,For sale Apartment in Yerevan,"300,000 USD",'Total area 81 m 2','Floor 4','Count of rooms 2',24.06.2021
https://akcern.am/en/property/1369,Code - 40323,For sale Apartment in Yerevan,"360,000 USD",'Total area 170 m 2','Floor 10','Count of rooms 4',24.06.2021
https://akcern.am/en/property/19231,Code - 260989,For sale Apartment in Yerevan,"48,000 USD",'Total area 56 m 2','Floor 4','Count of rooms 2',24.06.2021
https://akcern.am/en/property/19222,Code - 260984,For rent Apartment in Yerevan,800 USD,'Total area 81 m 2','Floor 4','Count of rooms 2',24.06.2021
https://akcern.am/en/property/15519,Code - 360313,For sale Apartment in Yerevan,"155,000 USD",'Total area 92 m 2','Floor 1','Count of rooms 3',24.06.2021
https://akcern.am/en/property/19230,Code - 260988,For sale Apartment in Yerevan,"71,000 USD",'Total area 59 m 2','Floor 10','Count of rooms 2',24.06.2021
https://akcern.am/en/property/9369,Code - 11048,For sale Apartment in Yerevan,"66,000 USD",'Total area 47 m 2','Floor 1','Count of rooms 1',24.06.2021
https://akcern.am/en/property/13608,Code - 11032,For sale Apartment in Yerevan,"62,000 USD",'Total area 48 m 2','Floor 2','Count of rooms 1',24.06.2021
https://akcern.am/en/property/11145,Code - 11022,For sale Apartment in Yerevan,"73,000 USD",'Total area 38 m 2','Floor 3','Count of rooms 1',24.06.2021
https://akcern.am/en/property/9934,Code - 359009,For sale Apartment in Yerevan,"82,000 USD",'Total area 91 m 2','Floor 4','Count of rooms 3',24.06.2021
https://akcern.am/en/property/19067,Code - 260822,For rent Apartment in Yerevan,300 USD,'Total area 44 m 2','Floor 11','Count of rooms 2',24.06.2021
https://akcern.am/en/property/19207,Code - 160962,For sale Apartment in Yerevan,"51,000 USD",'Total area 42 m 2','Floor 3','Count of rooms 1',24.06.2021
https://akcern.am/en/property/12772,Code - 160260,For sale Apartment in Yerevan,"46,000 USD",'Total area 32 m 2','Floor 2','Count of rooms 1',24.06.2021
https://akcern.am/en/property/10008,Code - 159136,For sale Apartment in Yerevan,"53,000 USD",'Total area 52 m 2','Floor 11','Count of rooms 1',24.06.2021
https://akcern.am/en/property/576,Code - 30318,For rent Apartment in Yerevan,600 USD,'Total area 98 m 2','Floor 2','Count of rooms 3',24.06.2021
https://akcern.am/en/property/4939,Code - 32782,For sale Apartment in Yerevan,"160,000 USD",'Total area 98 m 2','Floor 2','Count of rooms 3',24.06.2021
https://akcern.am/en/property/10329,Code - 259412,For sale Apartment in Yerevan,"62,000 USD",'Total area 68 m 2','Floor 2','Count of rooms 2',24.06.2021
https://akcern.am/en/property/19217,Code - 360975,For sale Apartment in Yerevan,"230,000 USD",'Total area 95 m 2','Floor 3','Count of rooms 3',24.06.2021
https://akcern.am/en/property/18874,Code - 160580,For rent Apartment in Yerevan,450 USD,'Total area 47 m 2','Floor 2','Count of rooms 1',24.06.2021
https://akcern.am/en/property/2851,Code - 32699,For sale Apartment in Yerevan,"270,000 USD",'Total area 138 m 2','Floor 15','Count of rooms 3',24.06.2021
https://akcern.am/en/property/12085,Code - 10390,For rent Apartment in Yerevan,300 USD,'Total area 28 m 2','Floor 2','Count of rooms 1',24.06.2021
https://akcern.am/en/property/19214,Code - 360969,For sale Apartment in Yerevan,"120,000 USD",'Total area 89 m 2','Floor 5','Count of rooms 3',24.06.2021
https://akcern.am/en/property/4432,Code - 32752,For sale Apartment in Yerevan,"62,000 USD",'Total area 93 m 2','Floor 16','Count of rooms 3',23.06.2021
https://akcern.am/en/property/19211,Code - 260966,For sale Apartment in Yerevan,"170,000 USD",'Total area 60 m 2','Floor 8','Count of rooms 2',23.06.2021
https://akcern.am/en/property/9948,Code - 259026,For rent Apartment in Yerevan,400 USD,'Total area 45 m 2','Floor 11','Count of rooms 2',23.06.2021
https://akcern.am/en/property/13518,Code - 20581,For rent Apartment in Yerevan,370 USD,'Total area 53 m 2','Floor 5','Count of rooms 2',23.06.2021
https://akcern.am/en/property/4191,Code - 32739,For sale Apartment in Yerevan,"195,000 USD",'Total area 142 m 2','Floor 3','Count of rooms 3',23.06.2021
https://akcern.am/en/property/4042,Code - 32725,For sale Apartment in Yerevan,"60,000 USD",'Total area 69 m 2','Floor 1','Count of rooms 3',23.06.2021
https://akcern.am/en/property/4811,Code - 10388,For rent Apartment in Yerevan,350 USD,'Total area 27 m 2','Floor 3','Count of rooms 1',23.06.2021
https://akcern.am/en/property/9347,Code - 10888,For sale Apartment in Yerevan,"65,000 USD",'Total area 48 m 2','Floor 4','Count of rooms 1',23.06.2021
https://akcern.am/en/property/18986,Code - 260743,For rent Apartment in Yerevan,153 USD,'Total area 60 m 2','Floor 2','Count of rooms 2',23.06.2021
https://akcern.am/en/property/6846,Code - 33077,For sale Apartment in Yerevan,"110,000 USD",'Total area 91 m 2','Floor ','Count of rooms 3',23.06.2021
https://akcern.am/en/property/9221,Code - 10416,For rent Apartment in Yerevan,300 USD,'Total area 27 m 2','Floor 5','Count of rooms 1',23.06.2021
https://akcern.am/en/property/4756,Code - 30525,For rent Apartment in Yerevan,500 USD,'Total area 77 m 2','Floor 3','Count of rooms 3',23.06.2021
https://akcern.am/en/property/16874,Code - 30550,For rent Apartment in Yerevan,450 USD,'Total area 72 m 2','Floor 8','Count of rooms 3',23.06.2021
https://akcern.am/en/property/12165,Code - 360144,For sale Apartment in Yerevan,"115,000 USD",'Total area 72 m 2','Floor 4','Count of rooms 3',23.06.2021
https://akcern.am/en/property/670,Code - 10394,For rent Apartment in Yerevan,350 USD,'Total area 45 m 2','Floor 5','Count of rooms 1',23.06.2021
https://akcern.am/en/property/15434,Code - 20862,For rent Apartment in Yerevan,330 USD,'Total area 44 m 2','Floor 4','Count of rooms 2',23.06.2021
https://akcern.am/en/property/7059,Code - 30568,For rent Apartment in Yerevan,400 USD,'Total area 85 m 2','Floor 3','Count of rooms 3',22.06.2021
https://akcern.am/en/property/9150,Code - 11064,For sale Apartment in Yerevan,"115,000 USD",'Total area 52 m 2','Floor 6','Count of rooms 1',22.06.2021
https://akcern.am/en/property/15719,Code - 10377,For rent Apartment in Yerevan,350 USD,'Total area 48 m 2','Floor 2','Count of rooms 1',22.06.2021
https://akcern.am/en/property/3566,Code - 32647,For sale Apartment in Yerevan,"100,000 USD",'Total area 83 m 2','Floor 8','Count of rooms 3',22.06.2021
https://akcern.am/en/property/10005,Code - 359096,For sale Apartment in Yerevan,"450,000 USD",'Total area 130 m 2','Floor 9','Count of rooms 3',22.06.2021
https://akcern.am/en/property/19213,Code - 360968,For sale Apartment in Yerevan,"200,000 USD",'Total area 112 m 2','Floor 2','Count of rooms 3',22.06.2021
https://akcern.am/en/property/8337,Code - 22631,For sale Apartment in Yerevan,"58,000 USD",'Total area 65 m 2','Floor 5','Count of rooms 2',22.06.2021
https://akcern.am/en/property/2791,Code - 32461,For sale Apartment in Yerevan,"62,000 USD",'Total area 69 m 2','Floor 4','Count of rooms 3',22.06.2021
https://akcern.am/en/property/19209,Code - 360964,For sale Apartment in Դիլիջան,"76,000 USD",'Total area 95 m 2','Floor 3','Count of rooms 3',22.06.2021
https://akcern.am/en/property/19212,Code - 260967,For rent Apartment in Yerevan,300 USD,'Total area 86 m 2','Floor 2','Count of rooms 2',22.06.2021
https://akcern.am/en/property/7335,Code - 22074,For sale Apartment in Yerevan,"70,000 USD",'Total area 86 m 2','Floor 2','Count of rooms 2',22.06.2021
https://akcern.am/en/property/19178,Code - 360933,For sale Apartment in Yerevan,"57,000 USD",'Total area 73 m 2','Floor 6','Count of rooms 3',22.06.2021
https://akcern.am/en/property/13702,Code - 359365,For sale Apartment in Yerevan,"65,000 USD",'Total area 77 m 2','Floor 9','Count of rooms 3',22.06.2021
https://akcern.am/en/property/2086,Code - 30418,For rent Apartment in Yerevan,650 USD,'Total area 88 m 2','Floor 2','Count of rooms 3',22.06.2021
https://akcern.am/en/property/9219,Code - 32103,For sale Apartment in Yerevan,"320,000 USD",'Total area 114 m 2','Floor 3','Count of rooms 3',22.06.2021
https://akcern.am/en/property/19208,Code - 160963,For rent Apartment in Yerevan,"1,200 USD",'Total area 42 m 2','Floor 4','Count of rooms 1',22.06.2021
https://akcern.am/en/property/1317,Code - 32308,For sale Apartment in Yerevan,"103,000 USD",'Total area 97 m 2','Floor 10','Count of rooms 3',22.06.2021
https://akcern.am/en/property/2630,Code - 32403,For sale Apartment in Yerevan,"75,000 USD",'Total area 86 m 2','Floor 1','Count of rooms 3',21.06.2021
https://akcern.am/en/property/1404,Code - 31950,For sale Apartment in Yerevan,"190,000 USD",'Total area 92 m 2','Floor 1','Count of rooms 3',21.06.2021
https://akcern.am/en/property/1132,Code - 31650,For sale Apartment in Yerevan,"120,000 USD",'Total area 88 m 2','Floor 2','Count of rooms 3',21.06.2021
https://akcern.am/en/property/18906,Code - 360668,For sale Apartment in Yerevan,"103,000 USD",'Total area 78 m 2','Floor 14','Count of rooms 3',21.06.2021
https://akcern.am/en/property/13018,Code - 40083,For rent Apartment in Yerevan,"2,800 USD",'Total area 148 m 2','Floor 4','Count of rooms 4',21.06.2021
https://akcern.am/en/property/17305,Code - 31582,For sale Apartment in Yerevan,"110,000 USD",'Total area 107 m 2','Floor 4','Count of rooms 3',21.06.2021
https://akcern.am/en/property/12194,Code - 80043,For rent Apartment in Yerevan,600 USD,'Total area 103 m 2','Floor ','Count of rooms 3',21.06.2021
https://akcern.am/en/property/1938,Code - 30398,For rent Apartment in Yerevan,600 USD,'Total area 69 m 2','Floor 9','Count of rooms 3',21.06.2021
https://akcern.am/en/property/12834,Code - 10357,For rent Apartment in Yerevan,350 USD,'Total area 42 m 2','Floor 9','Count of rooms 1',21.06.2021
https://akcern.am/en/property/9452,Code - 458435,For sale Apartment in Yerevan,"430,000 USD",'Total area 139 m 2',,'Count of rooms 4',21.06.2021
https://akcern.am/en/property/834,Code - 31341,For sale Apartment in Yerevan,"145,000 USD",'Total area 96 m 2','Floor 1','Count of rooms 3',21.06.2021
